transaction_id,round_number,customer_id,promotion_shown,discount_rate,conversion,basket_size,base_price,price_charged,cost,contribution_profit,order_method,dine_in_takeout,time_of_day,day_of_week,is_finals_week,customer_type,loyalty_membership,weather,queue_length,repeat_visit_this_week,promotion_response_time
TXN_08959,8959,CUST_00848,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Thu,0,returning,0,rainy,long,2,3.5
TXN_08960,8960,CUST_01630,discount_15,0.15,1,1,4.78,4.06,2.31,1.75,counter,takeout,morning,Tue,0,returning,0,sunny,medium,5,2.0
TXN_08961,8961,CUST_01205,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,morning,Wed,0,new,0,sunny,medium,0,2.9
TXN_08962,8962,CUST_01334,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Mon,0,loyalty_member,1,cloudy,medium,5,5.3
TXN_08963,8963,CUST_00198,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,dine_in,morning,Tue,0,loyalty_member,1,sunny,short,0,16.3
TXN_08964,8964,CUST_00416,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Mon,0,new,0,cloudy,short,0,3.2
TXN_08965,8965,CUST_02624,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Fri,0,loyalty_member,1,cloudy,long,4,1.6
TXN_08966,8966,CUST_00194,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Sat,0,loyalty_member,1,rainy,medium,5,3.7
TXN_08967,8967,CUST_01655,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,evening,Sun,0,loyalty_member,1,cloudy,short,1,8.5
TXN_08968,8968,CUST_02116,bundle,0.12,1,2,10.71,8.5,4.84,3.66,kiosk,takeout,morning,Fri,1,loyalty_member,1,cloudy,medium,3,4.6
TXN_08969,8969,CUST_00029,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,afternoon,Sat,0,new,0,rainy,short,1,7.8
TXN_08970,8970,CUST_00626,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,evening,Wed,0,returning,0,sunny,short,3,6.3
TXN_08971,8971,CUST_01066,discount_15,0.15,1,2,11.87,10.09,6.14,3.95,counter,takeout,afternoon,Sat,0,loyalty_member,1,cloudy,short,2,6.4
TXN_08972,8972,CUST_01420,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Tue,0,loyalty_member,1,rainy,short,2,2.2
TXN_08973,8973,CUST_00963,bundle,0.12,1,3,17.56,9.63,5.86,3.77,counter,dine_in,morning,Thu,1,new,0,cloudy,medium,1,4.0
TXN_08974,8974,CUST_01815,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Wed,0,loyalty_member,1,sunny,long,2,1.5
TXN_08975,8975,CUST_00635,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,takeout,evening,Fri,0,new,0,rainy,short,1,1.4
TXN_08976,8976,CUST_00070,discount_5,0.05,1,3,13.31,12.64,6.85,5.79,counter,takeout,afternoon,Thu,0,returning,0,sunny,medium,3,5.1
TXN_08977,8977,CUST_00003,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,dine_in,evening,Fri,0,loyalty_member,1,cloudy,medium,4,4.0
TXN_08978,8978,CUST_00975,discount_5,0.05,1,2,9.01,8.56,5.3,3.26,counter,mobile_pickup,afternoon,Tue,1,returning,0,sunny,medium,1,3.0
TXN_08979,8979,CUST_01020,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,dine_in,afternoon,Sun,0,returning,0,cloudy,long,0,4.8
TXN_08980,8980,CUST_02660,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Wed,0,new,0,cloudy,short,1,8.9
TXN_08981,8981,CUST_00130,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Mon,0,returning,0,sunny,long,2,3.3
TXN_08982,8982,CUST_01488,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Wed,0,returning,0,sunny,medium,3,2.8
TXN_08983,8983,CUST_01619,discount_10,0.1,1,3,16.41,14.76,8.68,6.08,kiosk,dine_in,afternoon,Mon,0,loyalty_member,1,sunny,medium,2,5.6
TXN_08984,8984,CUST_01955,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Fri,0,loyalty_member,1,cloudy,long,3,15.3
TXN_08985,8985,CUST_01782,discount_15,0.15,1,1,6.08,5.17,3.05,2.12,app,mobile_pickup,evening,Tue,0,loyalty_member,1,rainy,short,1,2.6
TXN_08986,8986,CUST_00020,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,afternoon,Fri,0,returning,0,cloudy,medium,1,5.1
TXN_08987,8987,CUST_01762,discount_10,0.1,1,2,12.03,10.82,5.45,5.37,counter,takeout,morning,Sun,0,new,0,rainy,medium,0,2.1
TXN_08988,8988,CUST_00912,discount_5,0.05,1,1,6.26,5.95,3.54,2.41,app,mobile_pickup,afternoon,Thu,0,loyalty_member,1,cloudy,long,9,1.3
TXN_08989,8989,CUST_02165,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Fri,0,loyalty_member,1,sunny,medium,2,8.2
TXN_08990,8990,CUST_00533,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Wed,0,returning,0,sunny,short,0,2.4
TXN_08991,8991,CUST_02002,discount_10,0.1,1,2,11.11,10.0,6.03,3.97,app,mobile_pickup,evening,Mon,0,returning,0,cloudy,long,6,2.7
TXN_08992,8992,CUST_01746,discount_10,0.1,1,1,4.58,4.13,2.47,1.66,kiosk,dine_in,afternoon,Wed,0,returning,0,sunny,short,4,2.4
TXN_08993,8993,CUST_01823,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,morning,Wed,0,returning,0,cloudy,medium,1,5.0
TXN_08994,8994,CUST_00500,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,evening,Wed,0,returning,0,rainy,medium,1,7.3
TXN_08995,8995,CUST_01870,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Fri,0,loyalty_member,1,sunny,short,3,1.7
TXN_08996,8996,CUST_02064,bundle,0.12,1,2,9.19,8.5,7.93,0.57,app,dine_in,morning,Thu,0,new,0,sunny,medium,2,2.6
TXN_08997,8997,CUST_01378,bundle,0.12,1,2,11.38,8.5,5.29,3.21,kiosk,dine_in,morning,Sun,0,loyalty_member,1,rainy,short,6,4.3
TXN_08998,8998,CUST_00959,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Fri,0,returning,0,cloudy,short,5,3.6
TXN_08999,8999,CUST_00468,discount_15,0.15,1,1,4.06,3.45,2.16,1.29,kiosk,takeout,afternoon,Fri,0,loyalty_member,1,sunny,medium,5,2.3
TXN_09000,9000,CUST_00819,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Sun,0,returning,0,sunny,medium,1,2.2
TXN_09001,9001,CUST_02142,discount_10,0.1,1,1,7.19,6.47,3.74,2.73,app,mobile_pickup,morning,Thu,0,returning,0,sunny,short,2,1.6
TXN_09002,9002,CUST_01149,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,morning,Sun,1,returning,0,rainy,short,3,2.7
TXN_09003,9003,CUST_01965,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,mobile_pickup,morning,Wed,0,returning,0,rainy,medium,5,4.7
TXN_09004,9004,CUST_02071,discount_5,0.05,1,2,9.25,8.79,4.94,3.85,app,takeout,evening,Tue,0,loyalty_member,1,sunny,medium,2,2.4
TXN_09005,9005,CUST_01881,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Sat,1,returning,0,rainy,short,2,3.0
TXN_09006,9006,CUST_01879,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Sat,0,returning,0,sunny,medium,1,27.6
TXN_09007,9007,CUST_01706,discount_10,0.1,1,1,6.13,5.52,3.19,2.33,kiosk,dine_in,evening,Wed,0,loyalty_member,1,cloudy,short,6,6.2
TXN_09008,9008,CUST_01453,no_discount,0.0,1,2,11.29,11.29,5.77,5.52,app,mobile_pickup,morning,Fri,0,loyalty_member,1,rainy,medium,4,1.9
TXN_09009,9009,CUST_00561,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,dine_in,evening,Sat,0,new,0,sunny,long,1,6.7
TXN_09010,9010,CUST_02364,discount_10,0.1,1,2,12.45,11.21,6.43,4.78,kiosk,mobile_pickup,afternoon,Mon,0,loyalty_member,1,cloudy,short,4,4.2
TXN_09011,9011,CUST_02702,no_discount,0.0,1,2,11.8,11.8,6.33,5.47,counter,dine_in,morning,Fri,1,returning,0,rainy,medium,3,5.7
TXN_09012,9012,CUST_01313,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Wed,0,returning,0,cloudy,medium,2,2.7
TXN_09013,9013,CUST_02620,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,app,takeout,evening,Sun,0,loyalty_member,1,cloudy,short,7,4.1
TXN_09014,9014,CUST_02795,discount_15,0.15,1,2,12.71,10.81,7.0,3.81,app,takeout,morning,Mon,0,loyalty_member,1,sunny,short,3,5.2
TXN_09015,9015,CUST_01370,discount_10,0.1,1,1,7.28,6.55,3.81,2.74,counter,takeout,evening,Fri,1,returning,0,sunny,medium,3,6.0
TXN_09016,9016,CUST_02029,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Fri,0,returning,0,sunny,long,6,5.8
TXN_09017,9017,CUST_01796,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,dine_in,evening,Mon,0,new,0,sunny,long,1,5.2
TXN_09018,9018,CUST_00666,discount_10,0.1,1,1,5.26,4.74,2.61,2.13,counter,dine_in,afternoon,Sat,0,returning,0,sunny,short,4,3.4
TXN_09019,9019,CUST_00137,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Wed,0,loyalty_member,1,rainy,short,3,5.5
TXN_09020,9020,CUST_01276,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Mon,0,returning,0,sunny,short,2,3.3
TXN_09021,9021,CUST_02204,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,evening,Fri,0,new,0,rainy,short,1,2.4
TXN_09022,9022,CUST_00916,discount_5,0.05,1,2,11.13,10.58,6.35,4.23,app,mobile_pickup,morning,Mon,0,loyalty_member,1,rainy,long,4,2.9
TXN_09023,9023,CUST_02196,discount_5,0.05,1,1,4.45,4.22,2.52,1.7,app,mobile_pickup,afternoon,Sun,0,loyalty_member,1,sunny,long,4,1.7
TXN_09024,9024,CUST_01831,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Thu,1,returning,0,sunny,medium,3,4.7
TXN_09025,9025,CUST_01948,discount_5,0.05,1,2,13.4,12.73,7.72,5.01,kiosk,dine_in,evening,Sat,0,loyalty_member,1,cloudy,short,3,2.6
TXN_09026,9026,CUST_00809,discount_15,0.15,1,1,6.55,5.57,3.42,2.15,counter,takeout,evening,Fri,0,returning,0,rainy,short,1,5.1
TXN_09027,9027,CUST_01324,discount_5,0.05,1,1,6.52,6.2,3.16,3.04,kiosk,takeout,morning,Sun,0,loyalty_member,1,sunny,short,3,1.0
TXN_09028,9028,CUST_00515,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,evening,Thu,0,returning,0,sunny,medium,1,3.6
TXN_09029,9029,CUST_00692,discount_15,0.15,1,2,10.55,8.97,5.37,3.6,app,mobile_pickup,morning,Wed,0,loyalty_member,1,cloudy,short,3,2.6
TXN_09030,9030,CUST_00256,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,evening,Mon,0,returning,0,sunny,short,1,5.2
TXN_09031,9031,CUST_00360,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Tue,1,returning,0,sunny,short,0,6.9
TXN_09032,9032,CUST_00596,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Sun,0,new,0,sunny,medium,2,2.2
TXN_09033,9033,CUST_01626,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Sun,0,returning,0,rainy,short,2,4.9
TXN_09034,9034,CUST_01243,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Mon,0,returning,0,sunny,medium,3,1.2
TXN_09035,9035,CUST_00751,no_discount,0.0,1,1,5.58,5.58,2.82,2.76,kiosk,takeout,evening,Tue,0,new,0,cloudy,medium,1,2.7
TXN_09036,9036,CUST_02418,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Tue,0,returning,0,cloudy,short,4,2.7
TXN_09037,9037,CUST_01473,bundle,0.12,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Thu,0,new,0,rainy,medium,0,2.3
TXN_09038,9038,CUST_02596,discount_5,0.05,1,1,4.57,4.34,2.25,2.09,counter,takeout,evening,Wed,1,loyalty_member,1,sunny,medium,3,4.2
TXN_09039,9039,CUST_01772,no_discount,0.0,1,2,13.49,13.49,7.99,5.5,app,mobile_pickup,morning,Sun,0,loyalty_member,1,cloudy,long,7,3.3
TXN_09040,9040,CUST_00042,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Wed,0,loyalty_member,1,rainy,long,3,6.1
TXN_09041,9041,CUST_02570,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Thu,1,loyalty_member,1,cloudy,short,6,2.0
TXN_09042,9042,CUST_02407,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,evening,Sat,0,returning,0,rainy,short,6,2.1
TXN_09043,9043,CUST_01772,discount_15,0.15,1,2,11.56,9.83,6.05,3.78,counter,takeout,morning,Mon,0,loyalty_member,1,sunny,short,5,3.7
TXN_09044,9044,CUST_01500,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Sat,0,returning,0,cloudy,medium,4,11.7
TXN_09045,9045,CUST_01274,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Fri,0,returning,0,rainy,long,1,1.2
TXN_09046,9046,CUST_01355,bundle,0.12,1,2,8.35,8.5,4.9,3.6,kiosk,takeout,evening,Sun,0,loyalty_member,1,cloudy,medium,5,5.8
TXN_09047,9047,CUST_02154,discount_15,0.15,1,2,11.31,9.62,5.73,3.89,app,dine_in,afternoon,Sun,0,loyalty_member,1,sunny,short,4,6.7
TXN_09048,9048,CUST_01439,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Thu,0,loyalty_member,1,sunny,medium,4,1.5
TXN_09049,9049,CUST_00500,discount_15,0.15,1,1,4.5,3.83,2.26,1.57,kiosk,dine_in,evening,Fri,0,returning,0,rainy,short,1,2.7
TXN_09050,9050,CUST_00168,discount_10,0.1,1,3,16.25,14.62,8.28,6.34,app,mobile_pickup,afternoon,Sun,0,loyalty_member,1,sunny,medium,5,3.0
TXN_09051,9051,CUST_00358,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Sat,0,loyalty_member,1,sunny,short,3,2.4
TXN_09052,9052,CUST_00707,discount_5,0.05,1,1,6.85,6.51,3.94,2.57,counter,takeout,afternoon,Thu,1,loyalty_member,1,sunny,long,6,15.7
TXN_09053,9053,CUST_01036,discount_5,0.05,1,3,15.81,15.02,8.89,6.13,counter,takeout,afternoon,Mon,0,returning,0,rainy,medium,5,1.8
TXN_09054,9054,CUST_02505,discount_10,0.1,1,2,11.15,10.04,5.41,4.63,kiosk,dine_in,morning,Wed,1,new,0,cloudy,medium,0,4.3
TXN_09055,9055,CUST_00670,discount_10,0.1,1,1,6.64,5.98,3.18,2.8,counter,dine_in,afternoon,Sat,0,returning,0,sunny,short,4,5.6
TXN_09056,9056,CUST_00905,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Mon,0,loyalty_member,1,rainy,long,3,2.7
TXN_09057,9057,CUST_00627,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,afternoon,Sat,0,loyalty_member,1,sunny,short,3,6.3
TXN_09058,9058,CUST_01534,discount_10,0.1,1,3,18.09,16.28,15.95,0.33,app,dine_in,evening,Fri,0,returning,0,sunny,short,3,3.4
TXN_09059,9059,CUST_01721,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Sat,0,new,0,sunny,long,2,4.7
TXN_09060,9060,CUST_01493,discount_10,0.1,1,1,7.43,6.69,3.62,3.07,counter,dine_in,evening,Wed,0,returning,0,cloudy,medium,5,2.3
TXN_09061,9061,CUST_02668,discount_15,0.15,1,1,6.1,5.18,3.42,1.76,counter,takeout,evening,Tue,0,new,0,rainy,short,0,3.2
TXN_09062,9062,CUST_02789,discount_15,0.15,1,1,4.9,4.17,2.67,1.5,app,mobile_pickup,afternoon,Sun,1,loyalty_member,1,cloudy,medium,5,3.5
TXN_09063,9063,CUST_02350,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,afternoon,Thu,1,new,0,cloudy,medium,0,6.3
TXN_09064,9064,CUST_02257,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,mobile_pickup,afternoon,Fri,0,loyalty_member,1,cloudy,long,6,4.8
TXN_09065,9065,CUST_01032,discount_10,0.1,1,1,5.4,4.86,2.38,2.48,counter,takeout,morning,Sun,0,returning,0,sunny,short,1,4.5
TXN_09066,9066,CUST_01624,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Thu,0,new,0,rainy,long,1,6.1
TXN_09067,9067,CUST_00991,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,afternoon,Mon,0,returning,0,cloudy,short,1,5.5
TXN_09068,9068,CUST_02196,bundle,0.12,1,3,14.51,10.3,6.39,3.91,kiosk,takeout,morning,Tue,0,loyalty_member,1,cloudy,medium,2,3.2
TXN_09069,9069,CUST_00487,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Fri,0,returning,0,cloudy,medium,2,2.8
TXN_09070,9070,CUST_00611,bundle,0.12,1,2,10.39,8.5,5.02,3.48,counter,takeout,afternoon,Fri,1,returning,0,sunny,short,3,14.1
TXN_09071,9071,CUST_00110,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,mobile_pickup,afternoon,Thu,1,loyalty_member,1,cloudy,medium,3,6.3
TXN_09072,9072,CUST_01702,discount_15,0.15,1,3,20.51,17.44,11.9,5.54,kiosk,mobile_pickup,afternoon,Fri,0,loyalty_member,1,sunny,medium,3,4.1
TXN_09073,9073,CUST_01927,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Fri,1,returning,0,cloudy,medium,3,4.0
TXN_09074,9074,CUST_00008,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Mon,0,loyalty_member,1,rainy,short,5,2.2
TXN_09075,9075,CUST_01431,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,morning,Thu,0,loyalty_member,1,sunny,long,6,5.1
TXN_09076,9076,CUST_01066,no_discount,0.0,1,1,7.41,7.41,3.55,3.86,app,mobile_pickup,evening,Sat,0,loyalty_member,1,sunny,medium,8,5.1
TXN_09077,9077,CUST_02218,bundle,0.12,1,3,16.51,10.08,6.6,3.48,kiosk,takeout,morning,Mon,0,loyalty_member,1,cloudy,short,4,2.1
TXN_09078,9078,CUST_00111,discount_15,0.15,1,2,11.45,9.73,6.64,3.09,kiosk,dine_in,morning,Fri,0,returning,0,cloudy,short,4,3.9
TXN_09079,9079,CUST_00141,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Thu,0,returning,0,sunny,medium,2,3.3
TXN_09080,9080,CUST_01731,bundle,0.12,1,2,11.43,8.5,4.89,3.61,kiosk,dine_in,afternoon,Fri,0,loyalty_member,1,sunny,medium,3,1.8
TXN_09081,9081,CUST_01658,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,takeout,evening,Sun,0,loyalty_member,1,sunny,short,3,9.7
TXN_09082,9082,CUST_02331,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,kiosk,mobile_pickup,morning,Sat,0,returning,0,cloudy,medium,3,3.4
TXN_09083,9083,CUST_01660,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Sat,1,new,0,rainy,medium,1,1.5
TXN_09084,9084,CUST_02661,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,takeout,afternoon,Wed,0,loyalty_member,1,cloudy,short,1,4.6
TXN_09085,9085,CUST_00888,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Tue,1,new,0,rainy,long,0,5.2
TXN_09086,9086,CUST_01120,no_discount,0.0,1,3,17.64,17.64,9.46,8.18,kiosk,takeout,afternoon,Fri,0,loyalty_member,1,sunny,medium,3,1.8
TXN_09087,9087,CUST_02742,bundle,0.12,1,3,17.31,10.27,5.89,4.38,app,mobile_pickup,evening,Fri,0,loyalty_member,1,cloudy,short,5,4.8
TXN_09088,9088,CUST_00306,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,takeout,afternoon,Mon,0,returning,0,sunny,medium,5,6.3
TXN_09089,9089,CUST_02229,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Fri,0,new,0,sunny,long,2,5.2
TXN_09090,9090,CUST_00027,bundle,0.12,1,2,11.29,8.5,5.24,3.26,counter,takeout,morning,Fri,0,returning,0,sunny,short,5,8.1
TXN_09091,9091,CUST_01371,discount_15,0.15,1,1,6.9,5.86,3.6,2.26,kiosk,takeout,afternoon,Thu,0,new,0,sunny,medium,2,2.4
TXN_09092,9092,CUST_00430,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,takeout,morning,Sat,0,loyalty_member,1,sunny,medium,6,2.9
TXN_09093,9093,CUST_01676,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,morning,Sun,0,loyalty_member,1,cloudy,medium,6,9.5
TXN_09094,9094,CUST_02236,bundle,0.12,1,3,14.56,10.47,6.52,3.95,app,takeout,morning,Tue,0,loyalty_member,1,cloudy,short,8,2.7
TXN_09095,9095,CUST_00095,discount_5,0.05,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Tue,1,returning,0,rainy,short,1,5.1
TXN_09096,9096,CUST_00459,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,evening,Mon,0,loyalty_member,1,cloudy,medium,3,2.0
TXN_09097,9097,CUST_00966,discount_10,0.1,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Sun,0,returning,0,sunny,short,1,2.2
TXN_09098,9098,CUST_00715,discount_15,0.15,1,2,11.65,9.9,6.49,3.41,kiosk,dine_in,morning,Tue,0,loyalty_member,1,sunny,short,6,6.3
TXN_09099,9099,CUST_01082,bundle,0.12,1,2,10.73,8.5,4.94,3.56,kiosk,mobile_pickup,afternoon,Thu,0,loyalty_member,1,rainy,long,8,1.1
TXN_09100,9100,CUST_02668,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Mon,0,new,0,cloudy,short,2,7.0
TXN_09101,9101,CUST_00293,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Thu,0,loyalty_member,1,rainy,medium,5,8.0
TXN_09102,9102,CUST_01188,discount_15,0.15,1,3,15.88,13.5,8.51,4.99,kiosk,dine_in,afternoon,Wed,0,loyalty_member,1,sunny,medium,12,3.2
TXN_09103,9103,CUST_01286,no_discount,0.0,1,2,10.54,10.54,5.52,5.02,app,mobile_pickup,morning,Tue,0,loyalty_member,1,rainy,long,2,4.2
TXN_09104,9104,CUST_00789,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,evening,Fri,0,loyalty_member,1,cloudy,medium,3,2.6
TXN_09105,9105,CUST_00785,bundle,0.12,1,3,18.87,9.98,6.19,3.79,app,mobile_pickup,afternoon,Thu,0,loyalty_member,1,cloudy,medium,1,6.1
TXN_09106,9106,CUST_01999,no_discount,0.0,1,3,16.85,16.85,8.31,8.54,counter,dine_in,evening,Thu,1,loyalty_member,1,sunny,short,3,11.1
TXN_09107,9107,CUST_01724,bundle,0.12,0,0,0.0,0.0,0.0,0.0,counter,dine_in,afternoon,Sun,0,returning,0,cloudy,long,2,3.0
TXN_09108,9108,CUST_02275,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,mobile_pickup,afternoon,Wed,1,loyalty_member,1,cloudy,medium,5,5.4
TXN_09109,9109,CUST_01139,discount_10,0.1,1,1,7.41,6.67,3.66,3.01,app,mobile_pickup,afternoon,Sun,0,new,0,sunny,long,1,1.8
TXN_09110,9110,CUST_01698,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Sat,0,loyalty_member,1,rainy,short,2,5.3
TXN_09111,9111,CUST_02508,discount_15,0.15,1,1,4.51,3.84,2.44,1.4,app,mobile_pickup,afternoon,Tue,0,loyalty_member,1,rainy,medium,3,2.3
TXN_09112,9112,CUST_02391,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,app,dine_in,afternoon,Wed,0,returning,0,cloudy,medium,1,3.6
TXN_09113,9113,CUST_02587,no_discount,0.0,1,1,5.64,5.64,3.01,2.63,counter,dine_in,evening,Wed,0,returning,0,cloudy,short,5,11.0
TXN_09114,9114,CUST_00758,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,takeout,afternoon,Fri,0,loyalty_member,1,rainy,short,3,1.9
TXN_09115,9115,CUST_02762,discount_5,0.05,1,1,4.68,4.45,2.49,1.96,app,dine_in,morning,Tue,0,loyalty_member,1,sunny,medium,8,3.8
TXN_09116,9116,CUST_02287,bundle,0.12,1,2,12.69,8.5,4.9,3.6,app,mobile_pickup,afternoon,Tue,0,loyalty_member,1,cloudy,medium,1,1.0
TXN_09117,9117,CUST_02225,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Fri,0,loyalty_member,1,cloudy,short,4,4.7
TXN_09118,9118,CUST_01866,no_discount,0.0,0,0,0.0,0.0,0.0,0.0,app,mobile_pickup,afternoon,Fri,0,loyalty_member,1,sunny,medium,2,3.2
TXN_09119,9119,CUST_02756,discount_15,0.15,0,0,0.0,0.0,0.0,0.0,counter,mobile_pickup,evening,Fri,0,loyalty_member,1,rainy,short,2,11.8
TXN_09120,9120,CUST_01244,discount_15,0.15,1,3,18.61,15.82,9.77,6.05,app,dine_in,morning,Thu,0,new,0,sunny,medium,0,1.9
TXN_09121,9121,CUST_02075,discount_15,0.15,1,3,21.34,18.14,12.25,5.89,counter,takeout,morning,Fri,0,returning,0,cloudy,short,4,2.3
TXN_09122,9122,CUST_01954,bundle,0.12,0,0,0.0,0.0,0.0,0.0,kiosk,dine_in,morning,Thu,1,loyalty_member,1,sunny,medium,5,13.6
